"","X","user_id","name","average_stars","review_count","fans","yelping_since","fans.1","cool","funny","useful","compliment_cool","compliment_funny","compliment_plain","weight","weight"
"158",2711,"dTTFAM66wF5_b_ANM8rEHA","Melissa",3.25,109,11,"2008-12-29 05:05:07",11,77,64,289,5,5,3,0.0152088338707047,0.0152088338707047
"159",2715,"epkRB3J_oBEiyiwahvdmGg","Vanessa",3.45,354,44,"2011-09-10 04:39:14",44,1460,1127,2317,346,346,233,0.0929949455146891,0.0929949455146891
"160",2721,"HEvyblFw4I-UsMqgPGYY_Q","Shawn",3.29,818,65,"2009-08-28 02:46:01",65,1858,1361,3971,191,191,200,0.148396868461798,0.148396868461798
"161",2726,"3Vir5hwRpkkP7e744_Zimg","Laurie",3.41,36,0,"2012-03-15 18:26:16",0,5,4,25,0,0,0,0.00339671223572231,0.00339671223572231
"162",2727,"sXOGPrJh9NCjFcfe2Gy1Ow","Mark",2.59,57,1,"2008-10-06 01:16:14",1,7,16,41,0,0,1,0.00592166043562463,0.00592166043562463
"163",2769,"4TY8dDlgoso_xdfVvLkW1w","Kimberly",3.59,248,22,"2012-10-26 23:57:37",22,390,151,717,18,18,6,0.0351659048060515,0.0351659048060515
"164",2857,"yeGIAyHixJrIe-zmXiePWQ","Adam",3.41,1164,96,"2006-09-30 23:15:06",96,1580,1213,2532,109,109,68,0.174516303418801,0.174516303418801
"165",2858,"EqR1GhIra7n5_Q2GGDhGoQ","Jimmy",3.77,131,19,"2012-08-22 04:16:47",19,159,102,246,28,28,21,0.0209619932706033,0.0209619932706033
"166",2863,"CZ4tdIXmiiMQHQ62lesnKw","Amanda",3.63,395,51,"2011-05-31 05:54:37",51,901,870,1596,73,73,81,0.0798681335257184,0.0798681335257184
"167",2868,"ioF_-mjVYQDO7LvSd7IUMg","Patricia",3.45,88,7,"2016-08-19 03:27:43",7,52,10,136,2,2,1,0.0104295969057348,0.0104295969057348
"168",2891,"bnKo6L4MgcUbLZH7fmnkrA","Mark",3.93,488,30,"2012-11-28 01:09:02",30,943,502,1192,25,25,36,0.0716780586100818,0.0716780586100818
"169",2899,"HA4KqFmrY7gzBXzAhmS2bg","Mat",3.79,82,8,"2014-11-21 14:22:58",8,117,51,130,11,11,9,0.0116676236097482,0.0116676236097482
"170",2925,"Du0iztSdUMpxARXV98K34A","David",3.47,201,4,"2011-03-09 09:58:55",4,64,81,203,1,1,3,0.0221340671934277,0.0221340671934277
"171",2936,"yeg2yd2QiZBbXUOIXkTIiA","Viviann",3.06,109,5,"2015-06-26 15:34:35",5,47,29,140,2,2,2,0.0123901074641365,0.0123901074641365
"172",2938,"dKeYhtFgsc9E24trvx8FUQ","Brittanie",4.06,236,27,"2012-03-11 04:37:59",27,201,174,500,30,30,18,0.0350214858974148,0.0350214858974148
"173",2949,"O5_xBtoZA32GGIsbrujM7g","Ryan",3.97,154,8,"2011-01-30 22:09:40",8,30,12,100,1,1,1,0.0165755925880718,0.0165755925880718
"174",2951,"dtanlcid8_m1L49ZK1YPfw","Luis",3.8,508,11,"2011-04-18 16:27:46",11,162,171,962,5,5,10,0.0567392940736073,0.0567392940736073
"175",2966,"A9qy3Iy-a8dxmDn6Z9bdSA","Cash",3.14,104,9,"2009-02-17 20:45:13",9,62,102,243,15,15,19,0.0155804744961467,0.0155804744961467
"176",2970,"zJgTQLOOn1-SO1ghvBtXpA","Harsh",3.78,412,42,"2005-10-24 22:17:42",42,340,207,594,44,44,30,0.0566504010240299,0.0566504010240299
"177",2971,"GL9vbvSBR_CymWZ9EvY3Lg","Dana",3.87,480,36,"2013-05-21 21:55:38",36,565,247,1048,85,85,238,0.0694659205948264,0.0694659205948264
"178",2990,"NpgQUpPyaPiKqu8mlJFW1A","M",3.43,54,3,"2014-11-11 23:55:28",3,4,10,39,4,4,1,0.00601219163057309,0.00601219163057309
"179",3006,"fEElH8y0NX6ekcjpDnEeAQ","David",3.91,310,38,"2012-09-12 20:56:09",38,791,423,959,148,148,108,0.0578248542370536,0.0578248542370536
"180",3025,"QJI9OSEn6ujRCtrX06vs1w","J",3.61,1982,293,"2007-03-19 18:15:32",293,10043,6533,14163,2083,2083,3670,0.597163646483021,0.597163646483021
"181",3035,"sCelgwFoaNLMC_A7Y8usCw","Brett",4.31,416,3,"2016-08-10 18:37:04",3,87,98,204,0,0,13,0.0423302757794365,0.0423302757794365
"182",3042,"ibom0z21KPu46kzMO2pqsw","Jenni",3.12,94,1,"2011-06-13 01:23:30",1,39,48,139,1,1,6,0.0106081724340319,0.0106081724340319
"183",3112,"uEvusDwoSymbJJ0auR3muQ","Bunny",3.93,1196,210,"2011-06-08 00:11:04",210,8855,6865,11438,1918,1918,1552,0.457347148173442,0.457347148173442
"184",3118,"p-1026wVF16TLXBVSpnQUA","Ben",2.92,49,3,"2012-10-08 08:11:31",3,1,1,37,0,0,0,0.00521691017782594,0.00521691017782594
"185",3129,"q93KSB8PtxchdgcY17bH8Q","Erin",4.19,470,194,"2008-12-13 05:57:38",194,2672,2363,3246,571,571,299,0.180889660013184,0.180889660013184
"186",3154,"X6RsTGqCyK20cAwN8JY_QQ","Stuart",1,1,0,"2017-05-20 16:38:51",0,0,0,1,0,0,0,2.67566650297918e-06,2.67566650297918e-06
"187",3170,"kpXdejc9izBFOr4TvDUCqg","An",3.69,29,1,"2014-10-06 23:30:57",1,28,10,31,1,1,5,0.00334571375664878,0.00334571375664878
"188",3191,"iO71kL4mkIYB_9TexWga_w","Josh",4.68,72,5,"2011-11-23 22:28:09",5,35,27,54,2,2,4,0.00871288950911183,0.00871288950911183
"189",3204,"jr_zzCnS0jaSGO4AbORLXg","Adrian",3.69,165,1,"2014-04-10 03:40:46",1,18,19,88,2,2,0,0.0160916435433411,0.0160916435433411
"190",3209,"O_GWZZfQx7qv-n-CN7hsIA","Dallas",4.2,339,87,"2010-11-07 16:08:46",87,981,754,1382,138,138,112,0.0815854012538728,0.0815854012538728
"191",3242,"yDHLETezfJ23Dj5ldU2BZQ","Lilly",3.97,57,0,"2014-10-25 17:47:55",0,4,5,23,0,0,1,0.00536075497068981,0.00536075497068981
"192",3254,"sm6AzP6HSQhI9j9V_oiPWA","Ocee",2.93,1201,66,"2008-04-23 06:54:20",66,1016,1405,2427,55,55,60,0.172487235982759,0.172487235982759
"193",3260,"jnKbGyupxcmJxyVL54n6Rw","Matthew",4.13,240,4,"2011-12-11 22:56:37",4,51,32,139,0,0,0,0.0241954113512257,0.0241954113512257
"194",3272,"pJYRi9MB06aiuL-w8Ms-Og","Tony",3.66,480,52,"2009-12-25 19:35:52",52,1485,1522,1763,248,248,448,0.117317291325879,0.117317291325879
"195",3274,"PLOYtrCMUFPHQe2IbYAd5g","Joanna",3.63,2429,164,"2011-01-09 22:07:45",164,6589,5668,9960,324,324,414,0.465382042745373,0.465382042745373
"196",3295,"65qB0ibVi_6mMu87ioZR3w","Vanessa",3.59,138,25,"2012-08-01 20:59:07",25,389,290,776,110,110,145,0.0339164924173662,0.0339164924173662
"197",3310,"5bCBtEmwXC2WRvH4oNbh4w","Cesar",3.58,36,0,"2014-11-14 03:57:47",0,5,2,47,0,0,2,0.00344583380950603,0.00344583380950603
"198",3311,"ukkRTJLkQTx95fCalVn6BA","Jennifer",3.49,598,32,"2009-08-01 23:01:17",32,655,376,1223,9,9,14,0.0774396157644491,0.0774396157644491
"199",3316,"SzUqQu7CaEaMasZm7hY9sg","LaNeigh",2.33,6,1,"2017-07-29 00:32:43",1,0,2,2,0,0,0,0.000742055300607695,0.000742055300607695
"200",3324,"M4YEi9-KcBV5qJmG1_LGdA","Brandon",3.86,75,3,"2017-02-16 06:54:57",3,29,24,48,1,1,0,0.0083219236975901,0.0083219236975901
"201",3350,"tu5_klECRM4vTyqmZKI0zw","Drew",3.5,8,1,"2010-07-18 21:35:35",1,0,0,5,0,0,0,0.000883720583304771,0.000883720583304771
"202",3352,"-SjQXQd-IRfOdUdYYwWGOQ","Colleen",3.53,380,19,"2010-02-10 08:36:00",19,579,428,1041,26,26,23,0.0555229991688333,0.0555229991688333
"203",3356,"6mQcFLJ1RycqxRXKCj5SOg","Leilani",3.53,48,4,"2010-08-10 02:46:25",4,7,7,57,1,1,3,0.00565598466094775,0.00565598466094775
"204",3358,"eM8loR2QzGuFlwE2bXJb2A","Princess",3.98,68,3,"2013-05-31 20:21:09",3,93,84,110,1,1,2,0.00960225125315379,0.00960225125315379
"205",3359,"xAn9rQHLv_-i3NEhpg0meA","Tari",3.82,205,25,"2015-07-24 01:36:21",25,248,166,587,30,30,39,0.0323356701186422,0.0323356701186422
"206",3370,"vWUj8ed8ojO8CctKP-mwxQ","Jennifer",3.82,138,8,"2010-12-19 01:01:13",8,173,127,243,16,16,36,0.0198373496770615,0.0198373496770615
"207",3382,"ajMkoFVOcJFdnFbBrUcZBA","Dana",3.6,34,5,"2012-11-07 14:50:36",5,14,11,48,0,0,1,0.00463912978156912,0.00463912978156912
"208",3402,"PFNZVn73upq3oZDG2KnAqA","Christine",4.26,241,57,"2011-05-25 16:14:29",57,235,116,572,33,33,23,0.0413308079529204,0.0413308079529204
"209",3407,"0FMte0z-repSVWSJ_BaQTg","Roger",3.61,727,148,"2011-08-09 19:10:35",148,4973,4641,6859,1137,1137,955,0.292331101299618,0.292331101299618
"210",3408,"gH3JDpHQfVcMEGaAaCJPjA","Dolores",3.71,569,69,"2009-06-08 17:22:49",69,1495,1045,2095,240,240,175,0.112727117346415,0.112727117346415
"211",3431,"lGdkLxdrCzMRth0Nrq5Wkg","Eric",4.49,183,11,"2013-05-30 02:52:51",11,71,30,144,2,2,7,0.0207676625299794,0.0207676625299794
"212",3441,"YIMeEHUYm69m-Mqf-NjPHw","Mindy",3.99,654,44,"2009-04-13 05:36:58",44,491,375,960,22,22,25,0.0844932649047234,0.0844932649047234
"213",3448,"vEXQPLOCIgYoNXeekjL2aQ","Walter",4.41,273,1,"2014-07-22 22:00:38",1,52,10,108,0,0,0,0.0259123478060081,0.0259123478060081
"214",3454,"PwNanrk2sIOiAyYSRj-kYA","Steve",3.14,37,1,"2015-05-29 01:47:07",1,8,22,41,0,0,0,0.00421890207096212,0.00421890207096212
"215",3486,"NRGJ4IvauajqqCbhT640cw","Drew",3.92,1208,772,"2010-04-16 22:52:33",772,11371,7484,16182,904,904,2036,0.613695851874297,0.613695851874297
"216",3492,"7zp0oIHAdjEmhabEqk0hUQ","Alissa",3.67,3,0,"2017-04-12 02:40:22",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"217",3528,"WeVkkF5L39888IPPlRhNpg","Kris",3.97,1356,563,"2012-04-18 21:26:12",563,6539,5477,10170,1253,1253,4219,0.547496677660716,0.547496677660716
"218",3531,"01wkhUjl0Nsm8BPjxAfwmg","Maria",4.13,45,10,"2014-08-10 17:51:54",10,6,14,28,0,0,1,0.00678187802631747,0.00678187802631747
"219",3533,"kmE8w5Y785eZmodsx0V6Ag","Blair",3.82,772,86,"2007-05-08 22:36:09",86,1521,1056,2367,163,163,202,0.135408236739985,0.135408236739985
"220",3544,"yK6wyLZ2I66B5-MJcS88xg","Nick",3.64,351,22,"2012-11-25 17:43:05",22,141,130,326,12,12,14,0.0422484853125785,0.0422484853125785
"221",3555,"23_DfS0ojdNS-MFGF_SjsQ","Lena",3.65,631,121,"2007-01-23 16:16:27",121,3385,3688,3753,1212,1212,1051,0.243193497839242,0.243193497839242
"222",3571,"j3mP0Mox_xH8R1DSKDn5zA","Dale",4.5,24,1,"2014-04-21 21:16:55",1,2,2,27,0,0,0,0.00246809672733265,0.00246809672733265
"223",3603,"N5URmpyygDBSC_8UShI_6Q","Channele",3.96,253,24,"2011-06-01 18:48:51",24,321,262,571,38,38,22,0.038927814843924,0.038927814843924
"224",3607,"Xb4aKpOlHkp9dmgTa__Q4g","Annemarie",4.26,463,34,"2013-06-07 04:10:30",34,858,633,1006,13,13,12,0.0720687861320133,0.0720687861320133
"225",3615,"7S2oZkLO8voIpi1XiDvfNA","Hamza",2.84,19,0,"2011-10-28 14:17:50",0,3,4,13,1,1,1,0.00183631195486877,0.00183631195486877
"226",3637,"YMgZqBUAddmFErxLtCfK_w","Samantha",3.62,1789,155,"2009-03-16 23:41:53",155,3492,2103,5616,165,165,113,0.284292873141164,0.284292873141164
"227",3659,"WnheFaHC4RyDNTf6scisyg","Jackie",4.02,114,16,"2013-11-05 16:57:48",16,157,96,359,21,21,16,0.0186306034719024,0.0186306034719024
"228",3695,"vKbRbgAEYDCdl-xjPIWLfQ","Julie",3.44,149,25,"2009-12-28 00:34:31",25,230,165,518,63,63,42,0.0276099787611691,0.0276099787611691
"229",3768,"YlfYMCw8bLmPaJD8m7fcSA","Hugh",3.93,175,7,"2011-03-07 06:36:24",7,75,89,322,2,2,6,0.0210656639208005,0.0210656639208005
"230",3778,"JXdhEf_hg3-SMjs1Qwbtyg","Cassie",3.46,231,19,"2011-06-08 21:27:55",19,96,103,231,4,4,12,0.0292758034639518,0.0292758034639518
"231",3779,"sjl8z9XTo0cQGnUedkzIPQ","Lydia",3.66,56,5,"2015-02-25 03:54:09",5,53,35,142,1,1,3,0.00770172562897617,0.00770172562897617
"232",3788,"62GNFh5FySkA3MbrQmnqvg","Chad",3.34,2410,150,"2004-12-19 20:44:21",150,2364,2489,5240,501,501,645,0.362014520204787,0.362014520204787
"233",3795,"eNUttpTjk6Q5TlSAYV-kMg","Karl",3.76,194,12,"2009-08-28 18:41:30",12,262,245,458,34,34,19,0.029714383496625,0.029714383496625
"234",3806,"aSbnrqpX-CHr8nxHhaCHZw","Wes",3.66,200,35,"2009-04-21 21:01:42",35,611,378,1109,144,144,77,0.0450086365374333,0.0450086365374333
"235",3827,"u2NjjrFtg4ZMsoDXtDBqjA","Laura Kate",3.58,1171,48,"2009-10-19 02:55:35",48,480,255,1155,59,59,32,0.131192090496064,0.131192090496064
"236",3836,"IYntB_3mwfIjXhEM_BnxYw","Tony",2.87,14,0,"2016-03-04 16:59:51",0,3,7,11,0,0,0,0.00140784950393924,0.00140784950393924
"237",3870,"9UofvnzBdr8aOviPwNf9uQ","Tim",3.5,13,0,"2015-09-02 13:31:18",0,0,2,5,0,0,0,0.00116488701464827,0.00116488701464827
"238",3874,"GAfzhCuexgDRcrZQNfQT8A","Ashley",3.37,123,4,"2013-10-20 21:13:00",4,48,49,167,2,2,6,0.0141031011392934,0.0141031011392934
"239",3885,"12iozmUYN_gvAng9kMLs_w","Krystle",4.1,200,28,"2011-10-27 18:12:59",28,274,102,392,24,24,40,0.0304347123347671,0.0304347123347671
"240",3889,"qewG3X2O4X6JKskxyyqFwQ","Misti",3.95,907,730,"2010-01-08 23:29:22",730,9959,7458,13683,2398,2398,5561,0.663541394725452,0.663541394725452
"241",3906,"fmCcf33oWofid9IeM43XZg","Greg",2.04,28,0,"2016-02-25 16:37:03",0,4,14,18,0,0,0,0.002889974602081,0.002889974602081
"242",3907,"jmyunODJvYT7n7LCgotAyQ","Rex",3.51,92,33,"2007-01-10 06:12:56",33,813,1185,1047,17,17,26,0.0518855642909136,0.0518855642909136
"243",3909,"lzgEUPNFGboDm1U7aO8gTQ","Jeremy",3.64,96,5,"2016-03-22 20:54:55",5,128,131,193,4,4,1,0.0141801611990655,0.0141801611990655
"244",3920,"VYqRk78kesHn86jPngPUXQ","Sara",3.83,107,6,"2009-09-27 16:56:19",6,97,60,213,15,15,12,0.0140218253569657,0.0140218253569657
"245",3940,"dvl2HYHqn5Md8zUUkljhBg","Alyssa",3.95,52,23,"2012-02-09 19:20:20",23,174,104,279,40,40,10,0.0148168615283115,0.0148168615283115
"246",3980,"jDiu4o9QdKjQP_ccmjzu7g","Pat",4.35,48,1,"2011-08-25 12:55:36",1,4,5,18,0,0,0,0.00472887397445222,0.00472887397445222
"247",3985,"sxwVQcMZkiez3R_442GkAQ","Arianne",3.82,462,187,"2008-08-11 04:53:53",187,1498,1478,2179,383,383,211,0.144266161944238,0.144266161944238
"248",4006,"gmYU_SLgpWgafgSejWdzTg","Matt",3.84,367,13,"2011-05-22 00:37:31",13,126,96,290,11,11,8,0.040531037872602,0.040531037872602
"249",4042,"XN_mILhKW559YaIHS3VWbg","Cali",3.87,188,46,"2006-05-26 20:42:37",46,261,279,717,33,33,28,0.0386085473641471,0.0386085473641471
"250",4077,"zZkUkK9M0v02qHBCCm5zaA","Mr F G And Mrs M",3.81,1049,62,"2010-10-18 07:35:11",62,952,635,1785,68,68,81,0.137123481012546,0.137123481012546
"251",4082,"kwRYb-bNRuXhUpjrGkzR0Q","Vicky",3.85,70,3,"2013-05-12 17:30:30",3,22,17,68,0,0,4,0.00777922000486865,0.00777922000486865
"252",4092,"1ACswbuEkkuuJW9Ct5XfzQ","Geoff",4.7,36,4,"2010-09-07 05:18:03",4,14,7,38,2,2,7,0.00462683313251194,0.00462683313251194
"253",4118,"1RjbGzqlw2KKM84In2HAaA","Jr",3.09,37,1,"2014-06-27 15:10:25",1,3,6,20,0,0,0,0.00374603507198019,0.00374603507198019
"254",4120,"imDiaw7PGpr3RY-NYQglLg","Connie",3.04,25,2,"2015-04-27 03:30:51",2,14,8,37,0,0,1,0.00302529402872705,0.00302529402872705
"255",4128,"Wc5L6iuvSNF5WGBlqIO8nw","Risa",4.12,1281,594,"2011-07-30 14:04:36",594,5597,2976,7597,1440,1440,3805,0.470330432398472,0.470330432398472
"256",4137,"DwIetk5y9m6AypCjPux6RQ","Maria",4.25,225,35,"2011-11-28 15:50:41",35,797,604,1124,121,121,110,0.0538500644300361,0.0538500644300361
"257",4175,"pBhaCEcdbdDv76kMwm8Nng","Bradd",3.7,339,12,"2011-08-23 02:55:28",12,234,170,767,16,16,23,0.0416221022810782,0.0416221022810782
"258",4195,"RCgfxH5PclsgSKRWDGJ86A","Terri",4.03,124,10,"2009-10-14 19:03:21",10,205,109,319,14,14,22,0.0185512020179371,0.0185512020179371
"259",4234,"RQlnSCjuqMnhR3Qk6j4KoA","Tony",3.83,599,180,"2008-02-11 00:28:52",180,3347,2032,4388,927,927,738,0.202206438724283,0.202206438724283
"260",4236,"i-gDfcrFLVhrNhBCUAhFpg","Ayesha",4.02,209,12,"2013-08-12 19:19:06",12,77,24,111,4,4,3,0.0231219166296367,0.0231219166296367
"261",4256,"qibGLHABNReGeJr2w4_8yQ","Amy",3.84,1292,144,"2008-02-21 18:04:12",144,4230,2642,6066,569,569,538,0.269550183257867,0.269550183257867
"262",4264,"bGu1K8WWpAWpYPCjFttiDg","Ryan",4.03,143,22,"2014-06-18 13:26:57",22,478,218,566,72,72,171,0.0314377523916928,0.0314377523916928
"263",4265,"26Nt1m9F_rPsN-bziGtyMg","Chau",4.1,39,2,"2012-08-29 00:26:03",2,16,8,63,1,1,1,0.00440578201867057,0.00440578201867057
"264",4271,"gru76BjkRY6UQVcw_yAxiQ","Christine",3.8,268,42,"2006-02-27 18:51:15",42,1002,625,1427,171,171,143,0.0630370379194801,0.0630370379194801
"265",4291,"KTK_ws8lu_TWfR7DtDWjMA","Brad",3.94,843,118,"2008-06-09 18:57:58",118,2416,2008,3723,362,362,375,0.186922225289666,0.186922225289666
"266",4293,"5FAD2Yq7DLBQ_-ef1iDA-A","Rick",4.13,295,55,"2014-09-28 06:35:40",55,1523,863,2056,102,102,51,0.0747224882703923,0.0747224882703923
"267",4331,"oIxsWOWytMmV4bf_ffo01w","Candyce",3.78,850,90,"2011-09-27 05:47:20",90,1173,554,2381,130,130,98,0.127075548629463,0.127075548629463
"268",4348,"c7pPoQPgSUZERW8XVfV0gQ","Michael C",4.85,52,11,"2016-07-28 18:32:04",11,35,18,45,6,6,12,0.00823137043164547,0.00823137043164547
"269",4356,"JUeGFCsprKVUYok4oLsdEA","Oscar",3.85,164,39,"2010-10-13 22:03:50",39,217,196,303,179,179,78,0.035253054104146,0.035253054104146
"270",4382,"XE0187of9_OJL1NSY5ynMg","Sarai",4,10,1,"2012-08-13 05:14:29",1,4,0,11,0,0,1,0.00111710843470219,0.00111710843470219
"271",4432,"mYWdhvknGYqqOAG77br6Ug","Sara",3.01,80,9,"2012-04-12 23:57:47",9,53,48,108,4,4,12,0.0112874559986038,0.0112874559986038
"272",4540,"z9WpnivOrMGNpK30TklS7w","Talon",2,4,2,"2014-01-09 17:32:06",2,0,4,1,0,0,0,0.000833510119045695,0.000833510119045695
"273",4551,"pkpzIhX1mNzLLEEyj4syKQ","Aj",3.85,193,32,"2012-11-09 13:37:13",32,361,126,588,58,58,18,0.0323258488703961,0.0323258488703961
"274",4592,"ZlDYPORxTpNgImmbwIn3Dw","Shane",3.74,168,12,"2013-03-06 19:12:11",12,101,120,266,6,6,13,0.0224915811568137,0.0224915811568137
"275",4610,"UsmTxWbobLsI6WR1Db0W7A","Joe",3.48,562,36,"2010-08-09 06:58:27",36,1010,757,1646,123,123,269,0.094192148133986,0.094192148133986
"276",4619,"6ZUqLWRcu1ZuhUyZK1REgA","Linda",3.67,62,4,"2009-09-14 04:48:21",4,46,68,160,0,0,5,0.00889453192245213,0.00889453192245213
"277",4694,"cf1GitiHAfeCYNI0JnKU7w","Gabino",2.93,13,3,"2013-06-16 03:47:35",3,2,0,7,1,1,0,0.00182936420715692,0.00182936420715692
"278",4716,"dIuYkwYX9zDctKN644P-Vg","Sadie",3.68,241,25,"2012-09-02 22:53:08",25,136,116,425,1,1,17,0.0325841788330836,0.0325841788330836
"279",4729,"GdAT9SHZ_IOJYrzG2AuIgA","Mike",3.58,50,3,"2013-02-21 19:57:50",3,28,28,75,6,6,14,0.00657201678079819,0.00657201678079819
"280",4739,"Nel97iFSSL2l6cirYbzAtQ","Addy",3.81,31,5,"2010-07-31 00:51:58",5,23,9,55,3,3,1,0.00442006468525973,0.00442006468525973
"281",4750,"3o8c_R-Kv5UOoXXuMEOZAw","Emilee",3.85,143,10,"2014-08-15 22:34:29",10,251,161,380,12,12,12,0.0216751994931734,0.0216751994931734
"282",4770,"IuwtrgWvNoAAB2VNHmmgCw","Jeffrey",3.41,58,7,"2011-05-26 20:37:10",7,17,16,83,1,1,4,0.00760580932797575,0.00760580932797575
"283",4811,"-50XWnmQGqBgEI-9ANvLlg","Lalena",3.95,242,29,"2014-02-20 01:37:50",29,445,287,706,28,28,33,0.0404968584285921,0.0404968584285921
"284",4822,"_MjgqPR1pvDnZZ6wCwabBQ","Yvone",4.03,516,26,"2011-07-30 18:54:07",26,179,170,653,17,17,11,0.0603439643119068,0.0603439643119068
"285",4840,"r7RdCrF0SpzFoUWFb_8oyA","Tori",3.7,581,60,"2012-03-16 16:59:03",60,767,499,1593,97,97,118,0.0904596673303857,0.0904596673303857
"286",4861,"LWinqJdSeptUcP2jPvryhw","Jessica",3.99,391,55,"2010-12-02 23:33:31",55,594,445,1055,36,36,31,0.0655960389571167,0.0655960389571167
"287",4888,"8oYMqhC5fhqAK_yxRjE7dQ","Ramuel",3.35,53,2,"2014-04-01 20:18:26",2,13,36,32,1,1,1,0.00629711436101745,0.00629711436101745
"288",4905,"VhDSO9P80XwHLhnYu8LE9Q","Keith",4,11,2,"2014-12-17 01:16:32",2,1,2,7,0,0,0,0.00144559243609223,0.00144559243609223
"289",4915,"7C4B2Skmh4X9f8xJDo9O4w","Dolores",4.25,470,20,"2017-07-25 00:46:51",20,823,227,1175,15,15,24,0.0599939576346239,0.0599939576346239
"290",4923,"_VTEyUzzH92X3w-IpGaXVA","Jennifer",3.9,442,17,"2012-04-13 18:37:08",17,249,118,773,26,26,18,0.0510733667344673,0.0510733667344673
"291",4957,"SRK_sUnvRmMwfexoL_DLQA","Dwayne",3.92,739,44,"2011-09-11 01:23:01",44,585,343,1241,21,21,17,0.0923891827253202,0.0923891827253202
"292",4962,"JDlf8RhdQY2AVQff-PluPA","Persian Princess",2.88,24,2,"2011-10-15 04:58:51",2,4,10,20,0,0,1,0.00290387586882573,0.00290387586882573
"293",4980,"PTfIcx4u7-VaDRaGp0mAdQ","Kristi",3.26,43,7,"2015-09-15 19:26:53",7,11,16,43,1,1,1,0.00604106905922258,0.00604106905922258
"294",4995,"ZbeknMQQmKosOCRhu9utHg","Amera",3.91,139,33,"2012-09-29 02:16:51",33,810,708,1041,75,75,44,0.0457209754365878,0.0457209754365878
"295",5022,"bKTB22B8f1o7q25Sn8aN2Q","Kristyn",3.45,428,20,"2012-03-11 00:02:18",20,168,123,485,14,14,9,0.0491412737746144,0.0491412737746144
"296",5043,"ulk3n0JW8tWnQ83C7m8z9A","Jay",3.74,273,11,"2011-06-13 01:50:21",11,162,33,266,5,5,9,0.0298379791973041,0.0298379791973041
"297",5046,"8j64RTecDqw8hdJuSqJYCw","Philip",4.49,66,5,"2012-06-26 21:28:56",5,67,52,82,0,0,0,0.00885221129102087,0.00885221129102087
"298",5053,"XnKUcmayZd-N43fR2n-0Ew","Jim",3.68,240,11,"2009-03-22 18:18:32",11,199,91,464,7,7,10,0.0289713053656228,0.0289713053656228
"299",5081,"qp-z1copnYQq7NPubYlNLw","Sarah",4.15,124,3,"2014-10-27 04:14:53",3,68,18,106,16,16,7,0.0133832892064588,0.0133832892064588
"300",5091,"xgYjHrgfof3t4ZFGPISQyA","Daniel",3.46,102,0,"2015-10-03 21:32:54",0,10,0,8,1,1,2,0.00938607927776939,0.00938607927776939
"301",5094,"ttZSRwCZiFMXwUO2Vr9pBg","Michelle",3.76,256,17,"2011-04-25 23:30:26",17,296,288,602,56,56,39,0.0389389445205489,0.0389389445205489
"302",5116,"uiqg1jXhax7MmwBtsEfQvA","Jason",2.87,28,0,"2016-10-26 02:44:04",0,2,1,4,0,0,0,0.00252099540665512,0.00252099540665512
"303",5117,"DnadiXc6s8q1evT6rUfZ1Q","Janine",3.49,143,4,"2011-09-14 18:29:02",4,77,70,301,8,8,26,0.0174367884346654,0.0174367884346654
"304",5137,"2VKVhy1SwaixHCeiWglLUQ","Marie",3.41,446,36,"2009-05-11 11:53:07",36,605,841,1541,79,79,99,0.0797282892002174,0.0797282892002174
"305",5147,"P3B7FfBpXERa-KdxwIGkHA","Amy",4.38,329,16,"2013-05-19 02:09:12",16,62,43,227,10,10,6,0.0359563951710841,0.0359563951710841
"306",5167,"GcVvWj_Rqmd5qjX3cacUqQ","Elizabeth",1.5,8,0,"2015-11-24 04:01:20",0,0,2,8,0,0,0,0.000713932955113811,0.000713932955113811
"307",5172,"SoiacX2r2mvHqIh3GgRMUw","Viri",4.04,210,124,"2010-07-02 23:25:18",124,1234,734,1528,70,70,29,0.0759669619219067,0.0759669619219067
"308",5174,"uZ4z-4ftg7LbGR_blmZTow","Jade",3.95,638,90,"2012-05-11 22:26:21",90,1515,991,2131,161,161,101,0.119674629145858,0.119674629145858
"309",5205,"bv2Q8Y6WdfUpX3sDHyTq9A","Angela",4.04,161,26,"2009-12-19 21:54:55",26,206,157,433,31,31,24,0.0274617551706649,0.0274617551706649
"310",5226,"A0wA5x2BMj-5l2sWn1hxYQ","Shinichiro",3.9,171,5,"2014-10-18 16:15:43",5,139,63,169,2,2,4,0.0193621241366402,0.0193621241366402
"311",5248,"VHjR5F6mdnLrQcCb0nqCYg","Daniel",4.02,1379,164,"2012-02-24 00:25:53",164,7971,5201,10756,354,354,295,0.362348878419268,0.362348878419268
"312",5262,"osQ4bMibJLmMPAtovvEkJw","Brian",3.77,193,32,"2013-08-29 21:18:30",32,838,603,1214,47,47,59,0.0481567734139249,0.0481567734139249
"313",5284,"kvJQl7yuce_Y9ekOv0BbIA","Joseph",3.82,45,1,"2013-01-05 22:28:30",1,7,10,22,0,0,0,0.00459930028350251,0.00459930028350251
"314",5289,"pUofCoZApW7uhPN8k8PHag","Treyvon",4.41,16,0,"2013-08-23 17:43:33",0,1,0,0,0,0,0,0.00138035215292731,0.00138035215292731
